"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"L1PB4",4630.36256339277,4859.31596694645,4263.61616312514,4263.9869731869,6208.52634598634,5402.42153248219,4436.62239829164,5634.54060755322,3926.74731439844,3255.07220385387,1725.79153770457,2346.53026127037,2042.36273065769,2140.81777534171,3085.16730192115,2948.62352988463,3624.62976618798,2443.27697610693,2247.48872062598,2183.4972630464
"L1PB",1255.30818387812,1257.40689077585,1377.8759551563,1354.5417255847,2007.21759726374,1551.32371753603,1356.73497447758,1809.43120534423,1079.39025703843,798.972268218676,313.78027958265,438.27062073772,446.065486503534,437.260930124627,766.527497114245,846.693101954822,669.517600123895,631.676486505693,543.214475752823,371.362066477201
"L1PBa1",865.851647100617,697.552814047123,761.979021023091,635.278869527986,935.912180514359,897.709382915951,928.540550832934,1090.74675471541,751.851144557806,720.697804665592,284.643539335689,402.621814266231,429.232826635476,462.205345601535,554.779569734619,378.939570105655,395.554076395037,462.984942939586,411.081224894028,385.323046419953
"L1PBa",3765.92455163436,3486.8581574901,3250.94542519356,3281.37433080084,4389.72671245651,4176.01903817444,3797.16024139502,4802.73831355742,3555.47428633091,2898.06428472151,1252.87983061929,1851.64094790147,1810.91365747189,1807.73646279711,2621.43934095977,4178.69690003228,3509.1956972011,1881.27743150897,1763.00013414373,1357.00725043549
"L1PBb",284.140703783223,280.832951109881,280.403327801349,296.943380940843,380.954352904634,307.139464743152,256.067810615685,397.048173103404,194.476348035373,148.912394076599,33.6193156695696,79.6855674068581,43.4843713258162,48.4215123963513,92.1103484101372,26.6441885230539,33.860660236151,136.603478213858,47.7147850323425,50.2595277939069
"L1PREC2",6745.86785300268,6098.60460281199,6508.69976121674,6183.02106536823,8766.0685422434,7101.38772956141,6408.76896181797,8387.52908467751,5477.90555447005,5122.20452958353,2205.42710792377,2705.11531460124,2761.95894001717,2909.69269945347,3626.18325637609,3967.02362454357,3713.89877953783,3486.59750098861,3056.19315412286,2376.15878625637
"L2",12608.2136171272,13254.4093796409,12153.2868389662,12145.2842232895,11239.6978202255,12939.7317655124,13646.1035649836,12591.9694074144,15358.9789505831,13414.524833067,14200.7989388262,13959.653216512,13588.1646784897,14043.7059134993,13637.6252628848,16905.7376178777,15879.110529835,13653.9302083154,14340.1280862586,15340.3247610958
"L2a",33235.2737129127,34278.8323775702,33242.3406539595,32643.9756780967,30215.8578234927,33691.5827588252,35505.7118398997,32452.555256081,38806.8712670585,36051.1178659674,37662.5987007632,38341.3398543946,38615.5244589805,39196.4806255676,36891.7826477153,49552.2697220973,48890.1760182426,36077.0702764667,37306.8446151595,40090.3500036064
"L2b",15201.5276524024,14856.0631137127,14817.4279490258,14153.1013869441,12734.1714506068,14356.8840326606,16081.8130342838,14049.781292413,17293.5068336718,17124.9253188089,20613.1230808688,19476.8302651289,20065.9332843807,20187.3687136061,17993.2801290837,20572.274005189,19686.8956854822,17722.6968949805,19295.1249934634,21176.0143771661
"L2c",22235.7771152149,23031.9256419923,20333.2647129062,20133.9609990253,18356.8517782074,21813.9069319246,23633.219758757,20136.3389849066,25807.6627404836,25482.1561530437,27785.2437570436,26923.2368404382,26365.5562400013,27204.0860554046,24701.4544684702,26765.5676041033,25951.1178291701,23669.990607553,26742.3018265883,28717.7357422407
"L3",6521.09983359207,7217.40684352393,6552.64818566242,6498.560900469,5930.53262900188,6843.82165211014,7241.5788210211,6076.56334488688,7481.29109188708,7922.90301817803,10312.1647597127,9042.21491206243,9405.24870127735,9406.97927190934,8989.75825690201,10537.7765608678,10064.311694736,8136.61657146303,9634.71620845378,9797.81572382329
"L3b",773.258532186184,863.334846476504,721.744547939012,691.668117625843,740.286972266033,800.179131830844,821.963524683497,668.712712595207,892.357979741257,882.974131543937,1286.49914628886,1390.30345238808,1388.69443911478,1338.19452440825,1199.55200860558,1979.07111418461,1739.2066394023,1294.52423649643,1572.14099401436,1217.39745100797
"L5",73.5090377946646,85.1557980784799,83.5639056361635,83.9839865287234,64.865200629708,79.7484925999764,102.804388055652,71.3232988297876,97.7034284388238,70.637930523515,129.994687255669,83.879544638798,98.1905158970043,86.5717948904463,93.1690880470353,87.3337290477876,116.973189906703,109.099422197645,83.1950097999819,69.8048997137595
"LOR1-int",319.48158733835,396.789782535896,308.876954907004,308.94109330209,346.977343050978,393.892892503938,396.598579609191,307.099044642907,328.469621322903,330.280053528867,313.78027958265,255.832611148334,276.336166167284,312.538852740086,351.501559450179,279.763979492065,224.711654294457,345.634303937077,400.070120655795,240.128855015333
"LOR1a",150.552163944842,129.545522608751,120.703419252236,133.174607209833,129.730401259416,134.710291554014,112.235983290116,114.480708949723,111.661061072941,113.593428814842,206.198469440027,174.050055125506,136.064000600135,143.797218631589,155.634726624025,115.458150266567,76.9560459912523,127.435459541787,135.803618938206,187.077131232876
"LOR1b",157.620340655867,146.757864773551,211.695227611614,262.150015093229,219.820957689566,178.356426017515,182.972947548592,205.792702992954,144.228870552549,162.276326878345,192.750743172199,119.528351110287,180.951093581622,165.806996993567,170.457081540599,159.865131138323,152.372971062679,216.365240660876,140.697443044087,161.947367335922
"LSAU",14.8431710931534,25.3655568744408,9.28487840401817,25.7950815766793,6.69244133481114,12.3933468229693,23.1074083244356,9.99434760672184,14.8881414763922,50.5920313208958,69.4799190504439,16.7759089277596,26.6517114577583,24.9444154769082,22.2335323748607,7.40116347862607,12.3129673586004,22.9200466801775,18.3518403970548,61.4283117481084
"LTR10A",71.388584781357,71.5671068957438,58.1852379985139,67.1871892229787,62.8059879113046,68.4328281094392,53.7600928364421,60.8746626954875,71.6491808551375,61.0922642365535,103.099234720014,98.5584649505877,102.398680864019,86.5717948904463,107.991442963609,543.245399331154,691.065293001445,83.4289699158463,72.183905561749,122.856623496217
"LTR10B1",20.4977124619738,18.1182549103149,27.2356433184533,14.3972548334954,20.5921271840343,17.7817584851299,24.5221476096052,17.7172525755523,31.6373006373334,29.5915654895806,22.4128771130464,10.4849430798498,21.0408248350724,20.5424598045127,15.8810945534719,17.7627923487026,12.3129673586004,13.7520280081065,28.1394886088174,13.9609799427519
"LTR10B",10.6022650665382,9.05912745515744,6.18991893601211,2.39954247224924,5.14803179600857,4.31072932972845,3.30105833206223,7.72290496883051,7.4440707381961,2.86369988608844,8.96515084521857,4.1939772319399,18.2353815237294,13.2058670171867,5.29369818449064,7.40116347862607,1.53912091982505,9.16801867207102,7.34073615882193,13.9609799427519
"LTR10C",118.038551074125,130.451435354267,134.321240911463,126.575865411147,106.049454997777,128.244197559422,145.246566610738,134.015115635588,141.437344025726,139.366727789638,271.195813067862,264.220565612214,235.65723815281,258.248066113874,221.276584111709,299.007004536493,246.259347172007,209.947627590426,237.350469135242,245.713246992434
"LTR10D",76.3363084790748,77.908496114354,125.036362507445,102.580440688655,112.227093152987,84.0592219297049,78.2822404460473,89.4948399329183,75.3712162242355,52.5011645782881,33.6193156695696,16.7759089277596,39.2762063588017,36.6829639366298,38.1146269283326,152.463967659697,126.207915425654,53.1745082980119,53.8320651646942,41.8829398282557
"LTR10E",68.5613140969468,70.661194150228,58.8042298921151,49.7905062991717,40.6694511884677,50.6510696243093,58.4758904536739,43.1574101199352,66.9966366437649,75.4107636669957,107.581810142623,102.752442182528,116.425897420734,88.0391134479114,117.520099695692,102.13605600504,129.286157265304,142.104289417101,129.686338805854,117.272231519116
"LTR10F",97.5408386121511,94.2149255336374,89.1348326785744,92.982270799658,102.445832740571,96.9914099188902,87.7138356805108,84.4976661295573,91.1898665429022,74.4561970382995,78.4450698956625,75.4915901749182,71.538804439246,66.0293350859336,114.343880784998,96.2151252221389,147.755608303204,87.0961773846747,70.9604495352787,69.8048997137595
"LTR10G",60.0795020437163,33.5187715840825,35.9015298288703,41.9919932643617,27.7993716984463,33.4081523053955,31.5958440354528,28.6201772374307,26.0542475836863,53.4557312069843,33.6193156695696,50.3277267832788,42.0816496701447,58.6927422986076,43.4083251128233,39.9662827845808,40.0171439154512,45.8400933603551,39.1505928470503,36.298547851155
"LTR12",202.149853935328,196.583065776916,180.745632931554,148.171747661391,149.292922084249,191.2886140067,186.745585642378,168.086755203958,188.893294981726,211.913791570545,291.367402469603,264.220565612214,248.281733053854,272.921251688525,224.452803022403,223.515137054507,158.52945474198,227.366863067361,270.383781849941,256.882030946635
"LTR12B",28.9795245152043,33.5187715840825,44.5674163392872,29.9942809031155,37.5806321108626,31.2527876405313,66.0211666412447,55.8774888921266,46.5254421137256,50.5920313208958,26.8954525356557,60.8126698631286,64.5251961608886,60.1600608560728,40.2321062021289,41.446515480306,43.0953857551013,50.4241026963906,42.8209609264613,36.298547851155
"LTR12C",1738.77147091226,1517.40384873887,1205.79620873516,1061.19765835223,1259.2085773037,1094.92524975103,1358.14971376275,1616.35858112347,1200.35640653412,1607.49020272431,2404.90171422988,1771.95538049461,1973.62936952979,1966.20686700336,1625.16534263863,1614.93387103621,1902.35345690376,1469.63339313298,1941.6247140084,2286.80851462276
"LTR12D",154.793069971457,124.110046135657,107.704589486611,123.576437320836,136.937645773828,89.9864747580815,212.210892775429,149.006637045671,87.4678311738042,193.777025625318,125.51211183306,140.498237269987,144.480330534164,181.947501125684,153.517247350229,186.509319661377,163.146817501455,143.937893151515,166.390019599964,153.570779370271
"LTR12E",72.0954024524595,84.2498853329642,61.8991893601211,46.1911925907979,56.1135465764934,51.1899107905254,51.8737737895494,63.1461053333789,64.2051101169414,88.7746964687418,82.9276453182717,102.752442182528,102.398680864019,111.516210367354,77.2879934935634,148.023269572521,220.094291534981,42.1728858915267,91.7592019852741,161.947367335922
"LTR12F",122.986274771843,111.427267698437,139.273176060273,132.57472159177,112.227093152987,101.840980414835,106.577026149438,118.115017170349,93.0508842274512,109.775162300057,376.53633549918,396.330848418321,231.449073185796,269.986614573595,343.031642354994,186.509319661377,161.60769658163,210.864429457633,276.501061982293,407.660614328356
"LTR12_",118.038551074125,117.768656917047,84.801889423366,89.9828427093465,84.4277214545406,108.307074409427,116.008621383901,115.843574532458,131.201746760706,125.048228359195,100.857947008709,58.7156812471586,129.050392321777,114.450847482285,114.343880784998,113.977917570841,115.434068986878,96.2641960567457,116.228322514681,153.570779370271
"LTR13",416.315608279399,545.359472800478,415.962552500014,377.328053761193,284.686158319274,399.820145332314,431.96706173843,220.329935875459,499.683248301413,599.467842821181,1394.08095643149,1277.0660671257,1224.57600540121,1157.71434184004,928.514661559659,1665.26178269087,1890.04048954516,939.721913887279,1015.46850197037,1312.33211461868
"LTR13A",112.384009705305,126.827784372204,86.0398732105684,106.779640015091,66.9244133481114,105.074027412131,102.804388055652,70.4147217746311,141.437344025726,165.140026764434,511.013598177458,366.973007794741,402.581115177718,384.43746205588,304.917015426661,299.007004536493,232.407258893582,237.451683606639,239.797381188183,457.920142122263
"LTR13_",33.9272482129221,21.7419058923779,17.9507649144351,17.396682923807,8.23685087361372,15.6263938202656,17.9200309454807,11.3572131894566,21.4017033723138,20.0458992026191,26.8954525356557,18.8728975437296,23.8462681464153,27.8790525918386,16.9398341903701,7.40116347862607,9.23472551895027,30.2544616178344,18.3518403970548,33.5063518626046
"LTR14",28.2727068441018,33.5187715840825,26.6166514248521,25.195195958617,24.7105526208411,31.2527876405313,33.4821630823455,23.6230034340698,29.7762829527844,42.0009316626305,51.5496173600068,31.4548292395493,40.6789280144732,36.6829639366298,43.4083251128233,29.6046539145043,21.5476928775506,36.6720746882841,20.7987524499955,30.7141558740542
"LTR14A",20.4977124619738,31.706946093051,21.0457243824412,22.7956534863678,11.3256699512189,13.4710291554014,24.050567847882,20.4429837410219,30.7067917950589,16.2276326878345,11.2064385565232,8.3879544638798,8.41632993402894,7.33659278732595,3.17621891069439,7.40116347862607,4.61736275947514,11.0016224064852,3.67036807941097,13.9609799427519
"LTR14B",116.62491573192,89.6853618060587,76.7549948065502,92.982270799658,69.4984292461157,101.302139248619,99.9749094853134,88.1319743501835,107.008516861569,112.638862186145,89.6515084521857,111.140396646407,117.828619076405,209.826553717522,120.696318606387,131.740709919544,93.8863761093278,101.765007259988,117.451778541151,120.064427507666
"LTR14C",10.6022650665382,13.5886911827362,17.9507649144351,8.39839865287234,13.8996858492231,14.5487114878335,19.3347702306502,26.3487345995394,13.0271237918432,15.2730660591384,15.6890139791325,10.4849430798498,25.2489898020868,32.2810082642342,19.0573134641663,20.723257740153,7.69560459912523,33.9216690866628,25.6925765558768,11.1687839542015
"LTR15",95.4203855988435,90.5912745515744,116.370475997028,90.5827283274088,69.4984292461157,84.0592219297049,81.5832987781095,83.5890890744008,76.30172506651,94.5020962409187,347.399595252219,431.97965488981,389.956620276674,315.473489855016,383.263748557123,118.418615658017,158.52945474198,209.947627590426,222.668996817599,519.348453870371
"LTR16A1",357.649741577887,326.128588385668,342.30251716147,367.129998254134,358.303013002197,333.003840721523,368.775373667524,418.399733899582,338.705218587923,371.326418562802,477.394282507889,461.337495513389,429.232826635476,509.159539440421,372.676352188141,541.765166635428,612.570126090368,374.055161820497,417.19850502638,488.634297996317
"LTR16A2",280.60661542771,230.101837360999,282.879295375754,235.155162280425,271.816078829253,262.41564794722,267.385724897041,290.290369122511,249.376369729569,241.505357060125,179.303016904371,132.110282806107,158.507547090878,208.359235160057,186.338176094071,153.944200355422,193.929235897956,248.453306013125,239.797381188183,164.739563324472
"LTR16A",954.203855988435,901.383181788165,877.111513232917,902.227969565714,934.367770975556,890.165606588926,953.534278204263,1021.24060999594,753.712162242355,983.203627557033,755.313958709664,610.223687247256,708.374436114103,701.378270468361,566.425705740499,694.229134295125,689.52617208162,674.766174264427,560.342860123407,583.56896160703
"LTR16B1",210.631665988558,208.359931468621,184.459584293161,193.163169016064,204.891665481141,219.308354649935,205.608776111305,254.401575443829,185.171259612628,189.958759110533,212.922332573941,218.086816060875,223.032743251767,170.208952665962,192.690613915459,327.131425755272,306.285063045184,187.944382777456,150.48509125585,167.531759313023
"LTR16B2",229.715743108327,197.488978522432,179.507649144351,212.95939441212,222.909776767171,210.686895990478,215.511951107492,235.77574581312,198.198383404471,183.27679270966,159.13142750263,180.341020973416,206.200083383709,187.816775355544,160.928424808516,299.007004536493,249.337589011657,200.779608918355,199.423332314662,228.960071061131
"LTR16B",100.368109296561,106.897703970858,94.0867678273841,107.979411251216,124.067566283807,124.472309395909,106.105446387715,121.295036863397,72.579689697412,121.229961844411,145.683701234802,113.237385262377,93.9823509299899,115.91816603975,115.402620421896,72.5314020905355,66.1821995524769,113.683431533681,79.5246417205709,80.9736836679611
"LTR16C",961.272032699461,888.700403350945,907.442116019376,935.821564177204,902.449973840303,861.607024779475,894.586807988866,1022.60347557868,856.068134892551,965.066861611806,773.244260400101,727.655049741573,829.008498501851,823.165710737972,787.702289852208,800.805888387341,860.3685941822,927.803489613587,736.520527935134,809.736836679611
